avg_gpa
0.7108531317494603
0.8311015118790496
0.6182408978710275
0.4361551075913922
0.6721690836161677
0.8040663889745964
0.7745980321574272
0.7712962624007028
0.8669006479481639
0.6955543556515474
0.9127969762419005
0.9175565954723618
0.9519618430525555
0.9016097462203022
0.9255681284627665
0.8972732181425488
0.8929781072059689
0.8439524838012958
0.638566414686825
0.7896418286537076
0.36078931867268793
0.8145788336933045
0.7995860331173504
0.4882559395248377
0.5751721112311013
0.6582253419726419
0.6141430114162295
0.5436183855291575
0.5033219081603905
0.5527402807775378
0.48849010446511165
0.486439209863211
0.5055553248047849
0.6016198704103671
0.529275782937365
0.546486906047516
0.6608967436451235
0.5184243797081597
0.46607271418286567
0.6777279556765893
0.735167068987422
0.6588999929185989
0.6701697197557525
0.5500848503548285
0.8118250539956803
0.38345932325413956
0.6420086393088552
0.5728110981890681
0.8669006479481637
0.6144708423326134
0.5919597860742568
0.7557832215528021
0.9999999999999999
0.9965303254208561
0.8768898488120948
0.5754589632829376
0.4620950323974079
0.5243992980561555
0.6649568034557235
0.36726174406047496
0.3823766406379795
0.3181364358775821
0.5639598012486869
0.5723060012341866
0.5392008639308855
0.3723677105831532
0.7411957043436522
0.6335178185745137
0.3710290676745859
0.31352206109225544
0.5735722993340203
0.3095401148395932
0.5968801918923407
0.6193705854882957
0.5968184083734837
0.6163606911447083
0.5803764270286945
0.9999999999999999
0.5869330453563714
0.49743520518358497
0.39474217062634975
0.31284017278617704
0.0
0.7257694384449244
0.6871706263498921
0.7280038649539614
0.5875214598216759
0.5757718927940306
0.5445069272506978
0.5502159827213821
0.650614200863931
0.5076575692126447
0.507761879049676
0.7286379589632829
0.5081443484521234
0.7636339092872569
0.5639848812095033
0.7698626966985497
0.7515478761699063
0.6494226615716899
0.6275336434623692
0.7098332133429325
0.7833693304535635
0.5102861771058312
0.557470563645231
0.5212659910284098
0.6115501668957392
0.8926025917926564
0.5334351376889847
0.6328293736501079
0.5842557595392367
0.41354691624670015
0.6761030546127739
0.6587473002159826
0.7246220302375809
0.607203923686105
0.8159557235421163
0.48596112311015094
0.6002429805615549
0.6291576673866089
0.4018178545716343
0.65164686825054
0.6618970482361412
0.650040496760259
0.6401727861771057
0.9609881209503243
0.6612850971922245
0.8796860536871335
0.9408447324214063
0.917896568274538
0.865280777537797
0.950711334397596
0.9034090909090909
0.9387823974082076
0.7429805615550754
0.5297156227501797
0.49838012958963274
0.4622030237580993
0.5850971922246214
0.7192674586033115
0.6747917309472385
0.6433731247446147
0.5277267818574513
0.5271610829273191
0.6278225014726097
0.5670157708138065
0.4352986376474496
0.45912174852098764
0.5206934796567627
0.5218039699681166
